,time,discharge,u_error,l_error
359,16/08/2020,0.216665254,0.062320381,0.085633177
360,19/08/2020,0.231118083,0.058300134,0.088120449
361,22/08/2020,0.213139676,0.055656914,0.081657492
362,24/08/2020,0.228879164,0.057569184,0.086996557
363,25/08/2020,0.209362049,0.051677897,0.079082895
364,28/08/2020,0.217122595,0.058256,0.084520089
365,31/08/2020,0.224506737,0.058646859,0.0868985
366,05/09/2020,0.223140068,0.058744344,0.085939508
367,06/09/2020,0.210205164,0.059267661,0.083104377
368,09/09/2020,0.179014603,0.048028948,0.068694859
369,12/09/2020,0.171555975,0.067256398,0.077244279
370,17/09/2020,0.143546991,0.051621,0.062031464
371,21/09/2020,0.187664544,0.096260691,0.095800844
372,30/09/2020,0.185500117,0.067200435,0.080627548
373,09/10/2020,0.173446137,0.073502214,0.080344903
374,12/10/2020,0.20255089,0.083074667,0.093159197
375,15/10/2020,0.17574101,0.098223809,0.093314816
376,23/10/2020,0.139169807,0.078941678,0.074572394
377,04/11/2020,0.139673288,0.097358727,0.083339545
378,08/11/2020,0.191276337,0.105582299,0.10109591
379,23/11/2020,0.168962346,0.076616437,0.081105311
380,26/11/2020,0.18276441,0.08547225,0.088655118
381,28/11/2020,0.167154302,0.095568081,0.08988255
382,29/11/2020,0.162089005,0.072187613,0.076870751
383,02/12/2020,0.180131291,0.065014974,0.077909007
384,08/12/2020,0.188809304,0.068668052,0.082257761
385,11/12/2020,0.165062024,0.060276773,0.07187867
386,14/12/2020,0.190486422,0.05804346,0.077219603
387,17/12/2020,0.163286925,0.055868752,0.069035232
388,19/12/2020,0.213574664,0.08486023,0.096529379
389,03/01/2021,0.154801873,0.14367066,0.110588462
390,07/01/2021,0.180255098,0.063553145,0.077175071
391,08/01/2021,0.172530474,0.090853431,0.088227871
392,13/01/2021,0.191399641,0.070131101,0.083368383
393,14/01/2021,0.175428436,0.056592341,0.072866036
394,16/01/2021,0.164855591,0.053411273,0.068589529
395,25/01/2021,0.200835881,0.055440495,0.078864374
396,27/01/2021,0.172257517,0.060311766,0.073673868
397,28/01/2021,0.181010118,0.064029824,0.077877425
398,31/01/2021,0.188754574,0.058331013,0.076967612
399,02/02/2021,0.172119468,0.057932939,0.072597369
400,03/02/2021,0.173375212,0.05446352,0.071025002
401,04/02/2021,0.168159438,0.053692331,0.06942403
402,06/02/2021,0.178268487,0.054963963,0.072612091
403,09/02/2021,0.166668087,0.057460499,0.071107139
404,12/02/2021,0.195066769,0.064906527,0.082137424
