,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
273,16/08/2019,0.180697286,0.057708198,0.074080431,286.1676,294.3438
274,22/08/2019,0.180833237,0.054913002,0.073515099,286.1676,294.3438
275,25/08/2019,0.201394552,0.053973863,0.079367581,286.1676,294.3438
276,03/09/2019,0.20298567,0.058596612,0.080660267,286.1676,294.3438
277,06/09/2019,0.196712668,0.05449172,0.077519051,286.1676,294.3438
278,09/09/2019,0.220938432,0.074809789,0.093170621,286.1676,294.3438
279,11/09/2019,0.151624439,0.064720437,0.070015752,286.1676,294.3438
280,18/09/2019,0.131887069,0.042243547,0.054816138,286.1676,294.3438
281,21/09/2019,0.121804454,0.058982406,0.059644406,286.1676,294.3438
282,23/09/2019,0.177813969,0.069299926,0.079695636,286.1676,294.3438
283,27/09/2019,0.172948258,0.059026006,0.074328917,286.1676,294.3438
284,29/09/2019,0.124793903,0.048061472,0.055629556,286.1676,294.3438
285,06/10/2019,0.151328485,0.081335486,0.077863251,286.1676,294.3438
286,15/10/2019,0.143942743,0.096740371,0.084081064,286.1676,294.3438
287,17/10/2019,0.139076732,0.089762431,0.078570751,286.1676,294.3438
288,18/10/2019,0.144429725,0.06075561,0.066046176,286.1676,294.3438
289,24/10/2019,0.149569469,0.062627141,0.06941747,286.1676,294.3438
290,27/10/2019,0.183991218,0.049509573,0.071854608,286.1676,294.3438
291,29/10/2019,0.146215611,0.041656088,0.058294208,286.1676,294.3438
292,30/10/2019,0.145371915,0.04141482,0.058131218,286.1676,294.3438
293,02/11/2019,0.182735893,0.056212421,0.075270359,286.1676,294.3438
294,08/11/2019,0.169184408,0.0726673,0.079002399,286.1676,294.3438
295,10/11/2019,0.140943225,0.077673281,0.074322323,286.1676,294.3438
296,17/11/2019,0.138793108,0.060723564,0.065200573,286.1676,294.3438
297,20/11/2019,0.154558212,0.096506288,0.08543115,286.1676,294.3438
298,22/11/2019,0.149269583,0.059006449,0.06719196,286.1676,294.3438
299,23/11/2019,0.158466532,0.04660829,0.063703254,286.1676,294.3438
300,26/11/2019,0.182297745,0.067803223,0.079892712,286.1676,294.3438
301,02/12/2019,0.177760044,0.101767853,0.094748524,286.1676,294.3438
302,04/12/2019,0.132667607,0.076263318,0.070248419,286.1676,294.3438
303,05/12/2019,0.142972898,0.058020392,0.065020923,286.1676,294.3438
304,08/12/2019,0.153439115,0.115174996,0.093944958,286.1676,294.3438
305,11/12/2019,0.15694883,0.107149142,0.092165166,286.1676,294.3438
306,14/12/2019,0.167968226,0.097112925,0.089947499,286.1676,294.3438
307,16/12/2019,0.141220532,0.071652207,0.070589944,286.1676,294.3438
308,17/12/2019,0.153768225,0.044780635,0.061544114,286.1676,294.3438
309,20/12/2019,0.187085261,0.056337703,0.076136227,286.1676,294.3438
310,23/12/2019,0.155043445,0.043573345,0.061750169,286.1676,294.3438
311,26/12/2019,0.166682522,0.059215034,0.0718457,286.1676,294.3438
312,28/12/2019,0.139812262,0.074019667,0.071487026,286.1676,294.3438
313,29/12/2019,0.140980011,0.057627562,0.064456687,286.1676,294.3438
314,31/12/2019,0.169387334,0.073339983,0.079020823,286.1676,294.3438
315,07/01/2020,0.162980963,0.072455027,0.076921809,286.1676,294.3438
316,13/01/2020,0.158549955,0.051323879,0.066194112,286.1676,294.3438
317,19/01/2020,0.174380558,0.064747051,0.076675183,286.1676,294.3438
318,25/01/2020,0.16254383,0.084533102,0.083060736,286.1676,294.3438
319,06/02/2020,0.172499066,0.06194243,0.074460141,286.1676,294.3438
320,08/02/2020,0.140580049,0.06272931,0.065904892,286.1676,294.3438
321,10/02/2020,0.14171779,0.048681724,0.059446409,286.1676,294.3438
322,14/02/2020,0.143832984,0.061033019,0.067099205,286.1676,294.3438
323,18/02/2020,0.157710225,0.052924306,0.066411982,286.1676,294.3438
324,24/02/2020,0.173245229,0.045178519,0.066739176,286.1676,294.3438
325,01/03/2020,0.159661486,0.045168999,0.063130865,286.1676,294.3438
326,07/03/2020,0.157777686,0.047415374,0.06365658,286.1676,294.3438
327,13/03/2020,0.169889574,0.080525917,0.083059494,286.1676,294.3438
328,19/03/2020,0.151923402,0.117845142,0.095017672,286.1676,294.3438
329,25/03/2020,0.164691212,0.091468017,0.085989725,286.1676,294.3438
330,31/03/2020,0.161653835,0.068742106,0.075110875,286.1676,294.3438
331,18/04/2020,0.154464249,0.089883472,0.082774043,286.1676,294.3438
332,24/04/2020,0.182587167,0.111677271,0.101331097,286.1676,294.3438
333,06/05/2020,0.159072664,0.065284738,0.072573371,286.1676,294.3438
334,12/05/2020,0.197617435,0.079738228,0.089202101,286.1676,294.3438
335,18/05/2020,0.203851965,0.074457799,0.089006916,286.1676,294.3438
336,24/05/2020,0.222768234,0.061071471,0.088222085,286.1676,294.3438
337,30/05/2020,0.207308048,0.062375182,0.083823428,286.1676,294.3438
338,05/06/2020,0.251627383,0.074590296,0.101242576,286.1676,294.3438
339,11/06/2020,0.221237067,0.057263443,0.085493382,286.1676,294.3438
340,17/06/2020,0.239873019,0.079849103,0.100304086,286.1676,294.3438
341,23/06/2020,0.287506468,0.078298509,0.111770734,286.1676,294.3438
342,25/06/2020,0.348993706,0.092879151,0.137881925,286.1676,294.3438
343,26/06/2020,0.360357856,0.088217678,0.137566929,286.1676,294.3438
344,29/06/2020,0.224627352,0.055802982,0.084427969,286.1676,294.3438
345,02/07/2020,0.307146057,0.079340627,0.119295445,286.1676,294.3438
346,05/07/2020,0.221065951,0.069757866,0.090535282,286.1676,294.3438
347,07/07/2020,0.312093196,0.078791449,0.119952548,286.1676,294.3438
348,08/07/2020,0.293755587,0.079890929,0.115604345,286.1676,294.3438
349,11/07/2020,0.149285039,0.045273965,0.060595143,286.1676,294.3438
350,14/07/2020,0.274992514,0.071704777,0.107397811,286.1676,294.3438
351,17/07/2020,0.150513305,0.053590446,0.064388395,286.1676,294.3438
352,23/07/2020,0.125761077,0.043712114,0.053091728,286.1676,294.3438
353,26/07/2020,0.291500805,0.089866407,0.119527181,286.1676,294.3438
