time,2022,2021,2020,2019,2018,2016,2015
24/09/2022,0.003228702,1.01E-06,2.52E-06,0.000189395,3.14E-06,3.98E-05,0.001313896
25/09/2022,0.002888001,2.95E-07,0.007136822,4.45E-05,1.23E-06,1.26E-06,0.002162255
26/09/2022,0.027229109,5.29E-07,0.0014506,1.26E-06,1.25E-06,0.0032321,4.25E-06
27/09/2022,0.012790652,9.38E-07,0.000494581,0.000916112,0.000884238,0.001407943,7.90E-07
28/09/2022,0.006745788,1.41E-06,9.70E-07,0.001802586,9.38E-07,0.001392913,0.000334711
29/09/2022,0.001529562,1.23E-06,1.48E-06,0.002800272,3.13E-06,3.63E-06,0.001068772
30/09/2022,0.001112405,2.22E-06,1.07E-06,6.24E-07,0.002148538,2.67E-06,0.001221042
01/10/2022,2.07E-06,2.19E-06,0.000123236,0.000675245,1.75E-06,5.03E-07,1.73E-06
02/10/2022,1.35E-06,0.00062174,0.001488332,7.21E-06,3.13E-06,5.03E-07,9.57E-07
03/10/2022,2.99E-07,1.21E-06,9.77E-07,4.79E-06,1.12E-06,2.64E-06,1.01E-06
04/10/2022,2.10E-06,0.000694022,7.04E-07,4.13E-05,4.98E-07,3.33E-06,0.000244016
05/10/2022,4.64E-07,1.40E-05,9.10E-07,0.001100325,1.05E-06,0.000194714,7.56E-05
06/10/2022,1.31E-06,2.92E-06,9.55E-07,1.06E-06,2.52E-06,8.94E-06,1.62E-07
07/10/2022,5.04E-05,1.15E-06,7.80E-07,7.30E-07,5.06E-07,0,8.26E-07
08/10/2022,3.63E-07,2.06E-06,3.17E-06,1.06E-06,2.06E-06,9.24E-08,0.000267698
09/10/2022,5.43E-07,1.12E-06,0.011254585,8.63E-07,2.95E-07,3.44E-08,7.68E-07
10/10/2022,8.40E-07,9.42E-07,0.031850101,2.06E-06,5.54E-07,1.10E-06,0.000545463
11/10/2022,1.62E-06,5.37E-07,0.005870335,2.11E-06,1.01E-06,5.98E-07,1.21E-06
12/10/2022,,2.57E-05,0.005712014,9.89E-07,6.39E-07,1.41E-06,8.58E-07
13/10/2022,7.54E-07,0.001325417,0.018351208,9.09E-07,6.58E-07,1.24E-06,9.72E-07
14/10/2022,7.28E-07,0.002646794,8.70E-07,1.58E-07,9.01E-07,5.71E-07,0.001309001
15/10/2022,2.15E-06,1.36E-06,0.00204276,5.79E-07,6.87E-07,5.98E-07,0.00448836
16/10/2022,2.64E-06,1.95E-06,0.029549283,7.05E-07,2.36E-06,2.18E-07,9.77E-07
17/10/2022,0.009527346,1.05E-06,0.024903476,8.06E-07,1.31E-06,1.35E-06,1.58E-06
18/10/2022,0.011282196,1.68E-06,0.017184782,1.82E-06,9.41E-07,8.53E-07,3.68E-07
19/10/2022,5.40E-06,3.50E-06,0.016504521,1.44E-06,4.38E-07,1.40E-06,9.08E-07
20/10/2022,1.12E-06,2.43E-06,0.00476505,2.65E-06,8.65E-07,4.94E-07,6.72E-07
21/10/2022,0.010384725,2.62E-06,2.94E-06,7.10E-07,5.60E-07,6.04E-07,1.07E-06
22/10/2022,0.002395886,4.17E-06,1.15E-06,1.18E-06,5.23E-07,5.93E-07,1.01E-06
23/10/2022,3.01E-05,1.53E-06,2.95E-07,7.08E-07,3.19E-07,2.46E-06,9.24E-07
24/10/2022,1.36E-06,1.99E-06,2.19E-07,1.01E-06,6.33E-07,1.16E-06,7.68E-07
25/10/2022,6.20E-07,8.49E-07,9.56E-07,2.11E-06,2.32E-06,1.17E-06,8.79E-07
26/10/2022,2.64E-06,7.88E-07,7.44E-07,5.40E-07,0.001975362,0.004521248,4.88E-07
27/10/2022,1.96E-06,2.47E-06,7.94E-07,1.29E-06,1.33E-06,0.000128653,9.98E-07
28/10/2022,3.99E-07,3.14E-06,1.07E-06,6.39E-07,1.58E-06,0.013414466,1.13E-06
29/10/2022,0.018995215,1.64E-06,8.56E-07,3.68E-07,1.75E-07,0.013481212,5.38E-07
30/10/2022,1.38E-06,2.25E-06,6.55E-07,1.61E-06,5.89E-07,0.006300539,2.86E-06
31/10/2022,1.10E-06,1.36E-06,8.34E-07,1.62E-06,2.73E-07,9.20E-07,1.25E-06
01/11/2022,6.79E-07,1.28E-06,6.44E-07,5.07E-06,2.15E-06,0.00309992,2.03E-06
02/11/2022,1.76E-06,0.00359002,7.47E-07,1.01E-06,4.54E-07,5.94E-07,2.05E-06
03/11/2022,1.52E-06,3.70E-05,0.012513819,2.75E-07,1.04E-06,3.84E-07,2.43E-06
04/11/2022,1.01E-06,1.13E-06,2.86E-06,1.74E-06,1.00E-06,1.42E-07,2.16E-06
05/11/2022,3.48E-06,7.80E-06,6.17E-07,1.84E-06,3.82E-07,7.86E-07,0.007761841
06/11/2022,2.40E-06,1.48E-06,1.58E-06,2.53E-06,7.34E-07,1.16E-06,8.99E-07
07/11/2022,3.43E-07,9.90E-07,6.57E-07,8.27E-07,2.44E-07,6.25E-07,2.36E-06
08/11/2022,1.50E-06,7.03E-07,4.15E-07,2.66E-06,8.10E-07,1.92E-07,5.33E-07
09/11/2022,1.24E-06,4.17E-07,1.45E-06,4.20E-06,1.48E-06,1.83E-07,2.25E-06
10/11/2022,6.38E-07,1.14E-06,1.17E-07,3.76E-06,6.93E-07,1.94E-06,5.33E-06
11/11/2022,2.28E-07,1.12E-05,1.36E-06,1.44E-06,1.74E-06,7.39E-07,1.20E-06
12/11/2022,,7.02E-07,4.58E-07,1.25E-06,1.32E-06,3.95E-07,1.41E-06
13/11/2022,4.60E-06,7.40E-08,2.21E-07,1.29E-06,1.03E-06,1.19E-06,1.15E-06
14/11/2022,3.72E-06,5.10E-07,1.96E-06,4.68E-06,7.76E-07,2.36E-07,7.15E-07
15/11/2022,1.13E-06,8.29E-07,6.03E-07,1.92E-06,2.26E-07,7.61E-07,3.54E-07
16/11/2022,7.41E-07,5.83E-07,1.82E-06,7.85E-07,3.58E-06,2.74E-07,3.75E-07
17/11/2022,6.87E-07,2.98E-07,1.98E-06,1.49E-06,4.96E-07,3.84E-07,3.08E-06
18/11/2022,6.14E-07,1.82E-06,1.06E-06,3.86E-06,6.32E-07,2.27E-07,2.01E-06
19/11/2022,1.85E-06,1.46E-06,2.86E-06,2.27E-06,1.27E-06,1.02E-06,2.06E-06
20/11/2022,1.74E-06,5.12E-06,1.13E-06,1.01E-06,3.63E-06,1.25E-06,1.75E-06
21/11/2022,3.51E-07,2.52E-05,9.30E-07,2.09E-07,1.71E-06,1.77E-06,2.12E-06
22/11/2022,1.94E-07,4.47E-07,1.69E-06,1.42E-06,8.24E-07,8.37E-07,2.40E-06
23/11/2022,4.42E-07,1.64E-06,3.67E-07,1.93E-06,2.24E-06,3.36E-07,1.06E-06
24/11/2022,3.23E-06,2.02E-06,1.26E-06,2.83E-06,1.89E-06,2.42E-06,1.94E-06
25/11/2022,1.08E-07,5.21E-07,2.30E-06,1.21E-06,9.49E-07,5.86E-06,1.16E-06
26/11/2022,5.15E-10,1.93E-06,1.04E-06,5.94E-07,1.06E-06,1.04E-06,6.60E-07
27/11/2022,6.35E-07,1.00E-06,3.17E-07,7.41E-07,1.06E-06,0.004145396,7.67E-07
28/11/2022,4.10E-07,0.000936437,1.13E-06,1.61E-07,7.61E-07,0.013870387,3.70E-07
29/11/2022,3.14E-06,0.001157628,2.53E-06,1.71E-06,4.41E-07,2.22E-06,1.26E-06
30/11/2022,,3.06E-06,1.43E-06,7.12E-07,7.70E-07,1.95E-06,2.91E-07
01/12/2022,,0.003051182,8.49E-07,8.75E-07,1.50E-06,2.19E-06,1.50E-06
02/12/2022,,2.16E-06,1.19E-06,3.10E-07,1.12E-06,3.28E-06,8.96E-07
03/12/2022,,1.44E-06,1.26E-06,9.29E-07,1.64E-06,1.10E-06,5.55E-07
04/12/2022,,4.41E-06,2.05E-06,5.96E-07,1.83E-06,8.16E-07,9.79E-07
05/12/2022,,3.83E-06,3.84E-06,1.47E-06,9.44E-07,2.19E-06,1.94E-06
06/12/2022,,1.39E-06,9.21E-07,7.02E-07,1.92E-06,8.83E-07,1.70E-06
07/12/2022,,1.69E-07,8.10E-08,3.99E-07,8.19E-07,3.69E-06,8.74E-07
08/12/2022,,2.19E-06,8.65E-07,9.14E-07,8.03E-07,5.15E-06,3.18E-06
09/12/2022,,8.89E-07,4.27E-07,4.55E-07,8.76E-07,4.18E-06,3.98E-07
10/12/2022,,2.01E-06,6.75E-07,7.44E-07,5.49E-07,1.23E-06,2.02E-06
11/12/2022,,4.96E-07,1.43E-06,1.18E-06,2.03E-06,3.11E-07,1.54E-06
12/12/2022,,1.69E-06,9.10E-07,1.11E-07,2.42E-07,1.49E-06,2.56E-06
13/12/2022,,2.61E-06,7.87E-07,5.75E-07,1.23E-06,1.78E-06,3.48E-07
14/12/2022,,5.35E-07,5.72E-07,3.47E-07,2.36E-07,2.37E-07,6.73E-07
15/12/2022,,7.01E-07,2.23E-06,3.55E-07,8.45E-07,3.60E-06,4.87E-07
16/12/2022,,4.52E-07,6.02E-07,1.27E-06,1.09E-06,1.45E-06,2.47E-06
17/12/2022,,1.17E-06,7.79E-07,2.14E-06,6.31E-07,4.60E-07,2.61E-06
18/12/2022,,2.70E-06,7.22E-07,1.05E-06,8.38E-07,6.28E-07,4.96E-07
19/12/2022,,8.63E-07,1.03E-07,4.52E-07,1.14E-06,2.30E-06,8.25E-07
20/12/2022,,0.000342464,1.57E-06,1.05E-06,1.78E-06,1.49E-07,1.63E-06
21/12/2022,,1.44E-06,1.83E-06,2.02E-06,8.25E-07,9.45E-07,3.30E-07
22/12/2022,,2.66E-06,4.52E-06,3.76E-07,3.77E-06,2.11E-07,3.15E-06
23/12/2022,,1.91E-06,1.40E-06,5.79E-07,1.35E-06,1.46E-06,1.44E-06
24/12/2022,,2.37E-06,5.41E-07,9.33E-07,1.08E-06,8.86E-07,7.16E-07
25/12/2022,,1.15E-06,3.33E-07,1.97E-06,1.04E-06,1.68E-06,6.90E-07
26/12/2022,,1.58E-06,4.48E-07,1.50E-06,4.80E-07,1.19E-06,4.48E-07
27/12/2022,,2.07E-06,0.000522589,6.06E-07,1.27E-06,1.28E-06,8.35E-07
28/12/2022,,4.33E-07,0.016268145,6.42E-07,1.29E-06,2.57E-06,9.15E-07
29/12/2022,,4.49E-07,7.70E-07,4.93E-07,2.26E-07,2.27E-07,1.04E-06
30/12/2022,,5.95E-07,2.59E-06,4.05E-07,2.24E-06,8.61E-07,1.27E-06
31/12/2022,,9.20E-07,0.006512688,1.98E-06,1.84E-06,1.50E-06,2.14E-06
